term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
HP:0001051,31,22,Seborrheic dermatitis,11576,10327,1,0.6331254323943597,0.0018968787722021038,0.0029928557636609383,>,3.5585393839458828
HP:0001059,0,1,Pterygium,11597,10358,1,Inf,8.62217623728229e-5,0,>,-0
HP:0001067,0,46,Neurofibromas,11552,10358,2.41524149643256e-10,Inf,0.003966201069149853,0,<,50.63372849374123
HP:0001072,6,5,Thickened skin,11593,10352,1,0.7441413744656586,4.311088118641145e-4,5.792624058698591e-4,>,0.4644629062004163
HP:0001085,71,3,Papilledema,11595,10287,6.926468297477539e-17,0.03748757873768177,2.586652871184687e-4,0.006854605136126665,<,76.80352333747072
HP:0001087,23,0,Developmental glaucoma,11598,10335,3.3994210450433014e-5,0,0,0.002220505889167793,<,30.03995090582017
HP:0001090,23,0,Abnormally large globe,11598,10335,3.3994210450433014e-5,0,0,0.002220505889167793,<,30.03995090582017
HP:0001098,138,255,Abnormal fundus morphology,11343,10220,0.0012795354340096492,1.6648398852284658,0.02198654940506984,0.013323035335006759,<,23.73736147162979
HP:0001123,10,2,Visual field defect,11596,10348,1,0.17849757321446683,1.724435247456458e-4,9.654373431164317e-4,>,7.046544887143534
HP:0001137,27,2,Alternating esotropia,11596,10331,2.1265797846414087e-4,0.06597805534799325,1.724435247456458e-4,0.002606680826414366,<,26.85484401607816
HP:0001155,15,7,Abnormality of the hand,11591,10343,1,0.41643519853845884,6.035523366097603e-4,0.0014481560146746477,>,5.028482304754485
HP:0001159,14,1,Syndactyly,11597,10344,0.3249624160007319,0.06369820797328753,8.62217623728229e-5,0.0013516122803630044,<,14.118238200931017
HP:0001161,11,0,Hand polydactyly,11598,10347,0.28256831295767465,0,0,0.0010619810774280748,<,14.361076905759026
HP:0001167,12,3,Abnormality of finger,11595,10346,1,0.22310799931819342,2.586652871184687e-4,0.0011585248117397182,>,7.093636268477442
HP:0001197,31,0,Abnormality of prenatal development or birth,11598,10327,8.250534689682599e-8,0,0,0.0029928557636609383,<,40.4996423620676
HP:0001211,1,3,Abnormal fingertip morphology,11595,10357,1,2.679444108169356,2.586652871184687e-4,9.654373431164318e-5,>,0.809947485429648
HP:0001217,1,3,Clubbing,11595,10357,1,2.679444108169356,2.586652871184687e-4,9.654373431164318e-5,>,0.809947485429648
HP:0001249,27,4,Intellectual disability,11594,10331,0.005808149122099295,0.13202212996721413,3.448870494912916e-4,0.002606680826414366,<,21.10941970788578
HP:0001250,345,360,Seizure,11238,10013,1,0.9297535322471681,0.031039834454216243,0.033307588337516895,>,1.7870581845605371
HP:0001251,8,0,Ataxia,11598,10350,1,0,0,7.723498744931454e-4,>,10.443355572763856
HP:0001257,80,11,Spasticity,11587,10278,6.05092578866248e-13,0.12197778196307557,9.484393861010519e-4,0.007723498744931454,<,61.03828343432181
HP:0001259,0,2,Coma,11596,10358,1,Inf,1.724435247456458e-4,0,>,1.198666511988831
HP:0001260,78,37,Dysarthria,11561,10280,0.009481621828254457,0.42181258566160307,0.0031902052077944472,0.007530411276308167,<,20.25804022215888
HP:0001262,8,10,Excessive daytime somnolence,11588,10350,1,1.116434148799176,8.62217623728229e-4,7.723498744931454e-4,>,1.9286549331065744e-16
HP:0001264,68,11,Spastic diplegia,11587,10290,8.053412576486613e-10,0.14367224882434138,9.484393861010519e-4,0.006564973933191736,<,48.54165094632368
HP:0001269,12,0,Hemiparesis,11598,10346,0.13323009041572415,0,0,0.0011585248117397182,<,15.667161450134778
HP:0001276,80,11,Hypertonia,11587,10278,6.05092578866248e-13,0.12197778196307557,9.484393861010519e-4,0.007723498744931454,<,61.03828343432181
HP:0001279,48,27,Syncope,11571,10310,1,0.501219247989544,0.0023279875840662182,0.004634099246958873,>,9.744496212373505
HP:0001287,35,4,Meningitis,11594,10323,3.9377140548290446e-5,0.10176588899851147,3.448870494912916e-4,0.003379030700907511,<,29.78459403757759
HP:0001288,152,147,Gait disturbance,11451,10206,1,0.8619646538051587,0.012674599068804967,0.014674647615369763,>,2.6255530286862663
HP:0001291,2,22,Abnormal cranial nerve morphology,11576,10356,0.11080610607122654,9.837218644350433,0.0018968787722021038,1.9308746862328635e-4,<,15.987315967656302
HP:0001293,1,11,Cranial nerve compression,11587,10357,1,9.828811705154932,9.484393861010519e-4,9.654373431164318e-5,>,8.553656515528443
HP:0001298,16,4,Encephalopathy,11594,10342,1,0.22304107825957456,3.448870494912916e-4,0.0015446997489862908,>,9.92559134168305
HP:0001305,36,0,Dandy-Walker malformation,11598,10322,1.9117559967116766e-9,0,0,0.0034755744352191545,<,47.03984089607757
HP:0001311,12,21,Abnormal nervous system electrophysiology,11577,10346,1,1.563883462087402,0.0018106570098292809,0.0011585248117397182,>,2.5760492299342346
HP:0001317,38,1,Abnormal cerebellum morphology,11597,10320,8.947484229949443e-9,0.023436925055887736,8.62217623728229e-5,0.0036686619038424407,<,44.35876697417941
HP:0001320,36,0,Cerebellar vermis hypoplasia,11598,10322,1.9117559967116766e-9,0,0,0.0034755744352191545,<,47.03984089607757
HP:0001321,36,0,Cerebellar hypoplasia,11598,10322,1.9117559967116766e-9,0,0,0.0034755744352191545,<,47.03984089607757
HP:0001324,121,226,Muscle weakness,11372,10237,0.004048767572646031,1.6813076007003127,0.019486118296257977,0.011681791851708824,<,21.73627935676458
HP:0001332,72,19,Dystonia,11579,10286,5.847705934817231e-7,0.23440474697269903,0.001638213485083635,0.006951148870438309,<,37.09762864057736
HP:0001334,5,4,Communicating hydrocephalus,11594,10353,1,0.7143852829086758,3.448870494912916e-4,4.8271867155821587e-4,>,0.5154414246756983
HP:0001336,25,13,Myoclonus,11585,10333,1,0.4638161561781314,0.0011208829108466977,0.0024135933577910792,>,6.55353098348867
HP:0001337,16,45,Tremor,11553,10342,1,2.5174716297819746,0.0038799793067770304,0.0015446997489862908,>,11.759192372735024
HP:0001342,56,1,Cerebral hemorrhage,11597,10302,1.667993402984525e-14,0.015870025779999856,8.62217623728229e-5,0.0054064491214520175,<,67.27679342605691
HP:0001355,7,20,Megalencephaly,11578,10351,1,2.55412865738959,0.001724435247456458,6.758061401815022e-4,>,5.941037976189007
HP:0001357,24,45,Plagiocephaly,11553,10334,1,1.6771173232805756,0.0038799793067770304,0.0023170496234794363,>,5.574213798138464
HP:0001360,48,39,Holoprosencephaly,11559,10310,1,0.7247211696315662,0.003362648732540093,0.004634099246958873,>,3.167160829148737
HP:0001363,14,14,Craniosynostosis,11584,10344,1,0.8929610413514938,0.0012071046732195206,0.0013516122803630044,>,0.2811886506775167
HP:0001367,20,29,Abnormal joint morphology,11569,10338,1,1.2956953696816595,0.002500431108811864,0.0019308746862328635,>,1.6203671985528856
HP:0001369,2,23,Arthritis,11575,10356,0.061309688402691076,10.291101634250403,0.0019831005345749267,1.9308746862328635e-4,<,17.015454305048166
HP:0001370,1,0,Rheumatoid arthritis,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0001371,6,6,Flexion contracture,11592,10352,1,0.8930349104599246,5.173305742369374e-4,5.792624058698591e-4,>,-0
HP:0001373,0,1,Joint dislocation,11597,10358,1,Inf,8.62217623728229e-5,0,>,-0
HP:0001374,0,1,Congenital hip dislocation,11597,10358,1,Inf,8.62217623728229e-5,0,>,-0
HP:0001384,0,1,Abnormal hip joint morphology,11597,10358,1,Inf,8.62217623728229e-5,0,>,-0
HP:0001385,0,1,Hip dysplasia,11597,10358,1,Inf,8.62217623728229e-5,0,>,-0
HP:0001392,32,24,Abnormality of the liver,11574,10326,1,0.6691469805521604,0.0020693222969477496,0.0030893994979725816,>,3.3889500035121247
HP:0001396,21,6,Cholestasis,11592,10337,1,0.25477329782569563,5.173305742369374e-4,0.002027418420544507,>,11.172868706255729
HP:0001409,8,2,Portal hypertension,11596,10350,1,0.22317490913400104,1.724435247456458e-4,7.723498744931454e-4,>,5.063530029775087
HP:0001438,0,4,Abnormal abdomen morphology,11594,10358,1,Inf,3.448870494912916e-4,0,>,3.5798771295563303
HP:0001507,209,211,Growth abnormality,11387,10149,1,0.8998134105448442,0.018192791860665632,0.020177640471133424,>,2.0909767471328866
HP:0001508,1,0,Failure to thrive,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0001510,105,92,Growth delay,11506,10253,1,0.7807856962213209,0.007932402138299707,0.010137092102722534,>,4.267741326103896
HP:0001511,0,69,Intrauterine growth retardation,11529,10358,7.736206840050235e-17,Inf,0.00594930160372478,0,<,76.61145844943985
HP:0001513,63,61,Obesity,11537,10295,1,0.8640248233369145,0.005259527504742197,0.00608225526163352,>,1.5123093226487754
HP:0001549,1,0,Abnormal ileum morphology,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0001574,189,281,Abnormality of the integument,11317,10169,1,1.3359333444134895,0.024228315226763233,0.01824676578490056,>,10.500335224609563
HP:0001595,1,7,Abnormal hair morphology,11591,10357,1,6.254315676103733,6.035523366097603e-4,9.654373431164318e-5,>,4.528797702871037
HP:0001596,0,6,Alopecia,11592,10358,1,Inf,5.173305742369374e-4,0,>,5.940310973648636
HP:0001597,1,3,Abnormality of the nail,11595,10357,1,2.679444108169356,2.586652871184687e-4,9.654373431164318e-5,>,0.809947485429648
HP:0001600,33,12,Abnormality of the larynx,11586,10325,0.5191101143017406,0.32407434344741776,0.0010346611484738748,0.003185943232284225,<,13.304532777745964
HP:0001602,26,10,Laryngeal stenosis,11588,10332,1,0.3429434209848513,8.62217623728229e-4,0.0025101370921027225,>,9.660478851147499
HP:0001605,78,1,Vocal cord paralysis,11597,10280,1.4185804928472737e-21,0.01136771970220344,8.62217623728229e-5,0.007530411276308167,<,95.55815480666134
HP:0001608,90,5,Abnormality of the voice,11593,10268,1.0247837672871892e-20,0.04920250114560518,4.311088118641145e-4,0.008688936088047886,<,92.12304179060064
HP:0001618,12,4,Dysphonia,11594,10346,1,0.29746704326329854,3.448870494912916e-4,0.0011585248117397182,>,5.521947200266495
HP:0001626,1455,1270,Abnormality of the cardiovascular system,10328,8903,4.422807703652766e-9,0.7524367936055699,0.10950163821348509,0.1404711334234408,<,45.58277851112914
HP:0001627,730,660,Abnormal heart morphology,10938,9628,0.04337143069319157,0.7958397907307934,0.056906363166063116,0.07047692604749951,<,17.616755746812103
HP:0001629,9,1,Ventricular septal defect,11597,10349,1,0.09916251097144987,8.62217623728229e-5,8.688936088047886e-4,>,8.315605569759803
HP:0001631,173,261,Atrial septal defect,11337,10185,1,1.355346338445797,0.022503879979306775,0.01670206603591427,>,10.64023242352863
HP:0001635,14,21,Congestive heart failure,11577,10344,1,1.3402231710621533,0.0018106570098292809,0.0013516122803630044,>,1.2092769166927866
HP:0001636,218,31,Tetralogy of Fallot,11567,10140,3.9352377591803637e-38,0.12467098515095013,0.00267287463355751,0.02104653407993821,<,161.7856868338722
HP:0001637,36,35,Abnormal myocardium morphology,11563,10322,1,0.8678850651010438,0.0030177616830488014,0.0034755744352191545,>,1.0246687960543162
HP:0001638,36,35,Cardiomyopathy,11563,10322,1,0.8678850651010438,0.0030177616830488014,0.0034755744352191545,>,1.0246687960543162
HP:0001640,32,34,Cardiomegaly,11564,10326,1,0.9487310539637476,0.0029315399206759785,0.0030893994979725816,>,0.1793893117613351
HP:0001641,27,22,Abnormal pulmonary valve morphology,11576,10331,1,0.7271965415234319,0.0018968787722021038,0.002606680826414366,>,2.0002113100194068
HP:0001643,58,27,Patent ductus arteriosus,11571,10300,0.1252931680361606,0.4143976190348948,0.0023279875840662182,0.005599536590075304,<,15.773861178606463
HP:0001644,6,17,Dilated cardiomyopathy,11581,10352,1,2.532435500723157,0.0014657699603379893,5.792624058698591e-4,>,4.943804124736087
HP:0001649,25,124,Tachycardia,11474,10333,9.584581891178283e-12,4.466387363438788,0.01069149853423004,0.0024135933577910792,<,56.23927805114627
HP:0001651,7,0,Dextrocardia,11598,10351,1,0,0,6.758061401815022e-4,>,9.137625853098465
HP:0001654,27,36,Abnormal heart valve morphology,11562,10331,1,1.1913636794153748,0.0031039834454216243,0.002606680826414366,>,1.1061186265305907
HP:0001655,1,2,Patent foramen ovale,11596,10357,1,1.7862537733061794,1.724435247456458e-4,9.654373431164318e-5,>,-0
HP:0001662,8,17,Bradycardia,11581,10350,1,1.8990639252392305,0.0014657699603379893,7.723498744931454e-4,>,3.174254556433199
HP:0001663,1,0,Ventricular fibrillation,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0001669,123,0,Transposition of the great arteries,11598,10235,5.522480940724675e-38,0,0,0.011874879320332111,<,161.19703383782516
HP:0001671,182,262,Abnormal cardiac septum morphology,11336,10176,1,1.292234535742307,0.0225901017416796,0.017570959644719056,>,8.10104431586211
HP:0001678,12,3,Atrioventricular block,11595,10346,1,0.22310799931819342,2.586652871184687e-4,0.0011585248117397182,>,7.093636268477442
HP:0001679,21,2,Abnormal aortic morphology,11596,10337,0.021647933856044906,0.08491631280561644,1.724435247456458e-4,0.002027418420544507,<,18.82390493145289
HP:0001680,1,1,Coarctation of aorta,11597,10357,1,0.8930810269017343,8.62217623728229e-5,9.654373431164318e-5,>,-0
HP:0001684,105,149,Secundum atrial septal defect,11449,10253,1,1.2707935558494414,0.012847042593550613,0.010137092102722534,>,4.7052634959036395
HP:0001692,0,2,Atrial arrhythmia,11596,10358,1,Inf,1.724435247456458e-4,0,>,1.198666511988831
HP:0001695,52,3,Cardiac arrest,11595,10306,7.519213620906524e-11,0.05127450657629413,2.586652871184687e-4,0.005020274184205445,<,52.6608810473934
HP:0001702,0,14,Abnormal tricuspid valve morphology,11584,10358,0.17395901717393558,Inf,0.0012071046732195206,0,<,15.203782959264034
HP:0001706,3,3,Endocardial fibroelastosis,11595,10355,1,0.8930625850974904,2.586652871184687e-4,2.8963120293492954e-4,>,-0
HP:0001709,3,0,Third degree atrioventricular block,11598,10355,1,0,0,2.8963120293492954e-4,>,3.915593594915268
HP:0001710,218,31,Conotruncal defect,11567,10140,3.9352377591803637e-38,0.12467098515095013,0.00267287463355751,0.02104653407993821,<,161.7856868338722
HP:0001711,0,53,Abnormal left ventricle morphology,11545,10358,2.4400084893811555e-12,Inf,0.004569753405759614,0,<,58.61600539120425
HP:0001713,9,54,Abnormal cardiac ventricle morphology,11544,10349,7.616885736812664e-5,5.378491662848627,0.0046559751681324365,8.688936088047886e-4,<,28.63846097799099
HP:0001718,36,1,Mitral stenosis,11597,10322,3.83265214070686e-8,0.024745649915000972,8.62217623728229e-5,0.0034755744352191545,<,41.83157312625796
HP:0001732,6,4,Abnormality of the pancreas,11594,10352,1,0.5952702978431855,3.448870494912916e-4,5.792624058698591e-4,>,1.0972608696489605
HP:0001733,6,3,Pancreatitis,11595,10352,1,0.4464128941153131,2.586652871184687e-4,5.792624058698591e-4,>,1.966686006885302
HP:0001735,0,3,Acute pancreatitis,11595,10358,1,Inf,2.586652871184687e-4,0,>,2.3919306458930385
HP:0001739,34,12,Abnormal nasopharynx morphology,11586,10324,0.33035547743114546,0.314512730952023,0.0010346611484738748,0.003282486966595868,<,14.089644692684578
HP:0001742,71,56,Nasal congestion,11542,10287,1,0.7029873756005983,0.004828418692878082,0.006854605136126665,>,5.20055442637996
HP:0001743,17,41,Abnormality of the spleen,11557,10341,1,2.157860737538876,0.003535092257285739,0.001641243483297934,>,8.409348760023065
HP:0001744,0,2,Splenomegaly,11596,10358,1,Inf,1.724435247456458e-4,0,>,1.198666511988831
HP:0001746,0,39,Asplenia,11559,10358,2.549168691277201e-8,Inf,0.003362648732540093,0,<,42.53997643717602
HP:0001760,26,6,Abnormal foot morphology,11592,10332,0.12638085753191045,0.20571688064669325,5.173305742369374e-4,0.0025101370921027225,<,15.75884554920932
HP:0001761,1,0,Pes cavus,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0001763,24,5,Pes planus,11593,10334,0.12425044876431936,0.18573286577832468,4.311088118641145e-4,0.0023170496234794363,<,15.788378876709109
HP:0001780,1,1,Abnormality of toe,11597,10357,1,0.8930810269017343,8.62217623728229e-5,9.654373431164318e-5,>,-0
HP:0001787,7,0,Abnormal delivery,11598,10351,1,0,0,6.758061401815022e-4,>,9.137625853098465
HP:0001789,24,0,Hydrops fetalis,11598,10334,1.601833606917542e-5,0,0,0.0023170496234794363,<,31.34710113646314
HP:0001790,24,0,Nonimmune hydrops fetalis,11598,10334,1.601833606917542e-5,0,0,0.0023170496234794363,<,31.34710113646314
HP:0001822,1,1,Hallux valgus,11597,10357,1,0.8930810269017343,8.62217623728229e-5,9.654373431164318e-5,>,-0
HP:0001824,18,26,Weight loss,11572,10340,1,1.2906463283398073,0.0022417658216933953,0.0017377872176095772,>,1.3808544320634268
HP:0001844,1,1,Abnormality of the hallux,11597,10357,1,0.8930810269017343,8.62217623728229e-5,9.654373431164318e-5,>,-0
HP:0001871,466,314,Abnormality of blood and blood-forming tissues,11284,9892,9.277020380639238e-10,0.5907181874495532,0.02707363338506639,0.04498938018922572,<,48.2959366978414
HP:0001872,49,66,Abnormal thrombocyte morphology,11532,10309,1,1.2040810633341412,0.005690636316606311,0.0047306429812705155,>,1.8252910821166768
HP:0001873,49,66,Thrombocytopenia,11532,10309,1,1.2040810633341412,0.005690636316606311,0.0047306429812705155,>,1.8252910821166768
HP:0001877,204,91,Abnormal erythrocyte morphology,11507,10154,2.452953647287242e-11,0.39364313036506615,0.007846180375926885,0.01969492179957521,<,54.60681337441571
HP:0001881,55,34,Abnormal leukocyte morphology,11564,10303,1,0.5507923773341875,0.0029315399206759785,0.005309905387140375,>,8.506499466646407
HP:0001882,40,10,Leukopenia,11588,10318,0.0029152409169513204,0.22263931570099393,8.62217623728229e-4,0.003861749372465727,<,22.30687293707727
HP:0001888,7,4,Lymphopenia,11594,10351,1,0.5101854783050135,3.448870494912916e-4,6.758061401815022e-4,>,1.7353548180564622
HP:0001891,12,41,Iron deficiency anemia,11557,10346,0.31114538047417273,3.0583240735183885,0.003535092257285739,0.0011585248117397182,<,14.193717310763045
HP:0001892,145,104,Abnormal bleeding,11494,10213,0.5949889200321864,0.6373244972599935,0.008967063286773581,0.01399884147518826,<,13.067535227390536
HP:0001903,204,91,Anemia,11507,10154,2.452953647287242e-11,0.39364313036506615,0.007846180375926885,0.01969492179957521,<,54.60681337441571
HP:0001907,10,1,Thromboembolism,11597,10348,1,0.08924018773030527,8.62217623728229e-5,9.654373431164317e-4,>,9.459888422088218
HP:0001919,19,48,Acute kidney injury,11550,10339,1,2.2612696624658137,0.004138644593895499,0.0018343309519212204,>,10.77548406274111
HP:0001924,6,0,Sideroblastic anemia,11598,10352,1,0,0,5.792624058698591e-4,>,7.831984808084403
HP:0001928,0,6,Abnormality of coagulation,11592,10358,1,Inf,5.173305742369374e-4,0,>,5.940310973648636
HP:0001931,12,41,Hypochromic anemia,11557,10346,0.31114538047417273,3.0583240735183885,0.003535092257285739,0.0011585248117397182,<,14.193717310763045
HP:0001939,412,572,Abnormality of metabolism/homeostasis,11026,9946,0.7407857674670268,1.252345470815219,0.0493188480772547,0.039776018536396986,<,12.686800221584859
HP:0001941,48,34,Acidosis,11564,10310,1,0.6315408794123711,0.0029315399206759785,0.004634099246958873,>,5.363505188148153
HP:0001943,33,16,Hypoglycemia,11582,10325,1,0.43224165244475143,0.0013795481979651664,0.003185943232284225,>,8.89887106021143
HP:0001944,19,60,Dehydration,11538,10339,0.039061432904930554,2.829452793410598,0.005173305742369374,0.0018343309519212204,<,17.79857805811893
HP:0001945,61,70,Fever,11528,10297,1,1.0250048780323018,0.006035523366097603,0.005889167793010234,>,0.12577641836493886
HP:0001948,0,4,Alkalosis,11594,10358,1,Inf,3.448870494912916e-4,0,>,3.5798771295563303
HP:0001959,10,0,Polydipsia,11598,10348,0.5992698295486204,0,0,9.654373431164317e-4,<,13.05508108648223
HP:0001961,4,158,Hypoplastic heart,11440,10354,1.9859045385799365e-35,35.74773288029125,0.013623038454906018,3.861749372465727e-4,<,150.973737267247
HP:0001965,0,3,Abnormal scalp morphology,11595,10358,1,Inf,2.586652871184687e-4,0,>,2.3919306458930385
HP:0001969,0,6,Abnormal tubulointerstitial morphology,11592,10358,1,Inf,5.173305742369374e-4,0,>,5.940310973648636
HP:0001970,0,6,Tubulointerstitial nephritis,11592,10358,1,Inf,5.173305742369374e-4,0,>,5.940310973648636
HP:0001971,17,0,Hypersplenism,11598,10341,0.0031021572781424677,0,0,0.001641243483297934,<,22.198915490258532
HP:0001973,0,15,Autoimmune thrombocytopenia,11583,10358,0.0901659008969494,Inf,0.0012933264355923435,0,<,16.34540143535191
HP:0001974,8,20,Leukocytosis,11578,10350,1,2.234683668953797,0.001724435247456458,7.723498744931454e-4,>,4.954244310448366
HP:0001977,12,1,Abnormal thrombosis,11597,10346,1,0.07437991288698662,8.62217623728229e-5,0.0011585248117397182,>,11.775679021568873
HP:0001998,1,7,Neonatal hypoglycemia,11591,10357,1,6.254315676103733,6.035523366097603e-4,9.654373431164318e-5,>,4.528797702871037
HP:0001999,0,11,Abnormal facial shape,11587,10358,1,Inf,9.484393861010519e-4,0,>,11.75954743649035
HP:0002011,854,674,Morphological central nervous system abnormality,10924,9504,1.8941270547946224e-9,0.686655277323826,0.05811346783928263,0.08244834910214327,<,47.055934311139175
HP:0002012,57,76,Abnormality of the abdominal organs,11522,10301,1,1.1920279988021898,0.00655285394033454,0.005502992855763661,>,1.8817000572801927
HP:0002013,21,81,Vomiting,11517,10337,4.1350376849551424e-5,3.4616044370241217,0.006983962752198655,0.002027418420544507,<,29.699652853113957
HP:0002014,77,39,Diarrhea,11559,10281,0.03790560772732683,0.4505073846007016,0.003362648732540093,0.007433867541996524,<,17.85075688494223
HP:0002015,166,240,Dysphagia,11358,10192,1,1.2973429421780842,0.020693222969477496,0.016026259895732767,>,7.917267686721522
HP:0002017,61,119,Nausea and vomiting,11479,10297,0.3388275480742251,1.7498926785689635,0.010260389722365926,0.005889167793010234,<,14.04565588854073
HP:0002018,3,11,Nausea,11587,10355,1,3.2764769590228737,9.484393861010519e-4,2.8963120293492954e-4,>,4.809057654276734
HP:0002019,85,238,Constipation,11360,10273,1.568314451205593e-11,2.531832905566962,0.02052077944473185,0.00820621741648967,<,55.38383816353581
HP:0002020,462,730,Gastroesophageal reflux,10868,9896,2.0677295354338835e-6,1.4387394117830674,0.06294188653216072,0.044603205251979146,<,34.90359581561531
HP:0002024,22,0,Malabsorption,11598,10336,7.213902980067664e-5,0,0,0.0021239621548561497,<,28.732889551888764
HP:0002027,42,23,Abdominal pain,11575,10316,1,0.4880750829066804,0.0019831005345749267,0.004054836841089014,>,8.936459478136772
HP:0002031,9,64,Abnormal esophagus morphology,11534,10349,3.8552915689533367e-7,6.380053202251075,0.0055181927918606655,8.688936088047886e-4,<,37.8213418263907
HP:0002034,20,1,Abnormal rectum morphology,11597,10338,0.005408092051519586,0.0445707328384459,8.62217623728229e-5,0.0019308746862328635,<,21.233394440017832
HP:0002035,19,0,Rectal prolapse,11598,10339,6.891805767623994e-4,0,0,0.0018343309519212204,<,24.812238623879356
HP:0002039,20,19,Anorexia,11579,10338,1,0.8481899038006379,0.001638213485083635,0.0019308746862328635,>,0.7941626736982011
HP:0002043,1,16,Esophageal stricture,11582,10357,0.40635812564855217,14.30843586568722,0.0013795481979651664,9.654373431164318e-5,<,13.72993494684381
HP:0002059,15,10,Cerebral atrophy,11588,10343,1,0.5950607542905114,8.62217623728229e-4,0.0014481560146746477,>,2.5426609500666535
HP:0002060,102,102,Abnormal cerebral morphology,11496,10256,1,0.8921416960374251,0.008794619762027936,0.009847460899787604,>,1.4316097676888746
HP:0002066,1,0,Gait ataxia,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0002071,25,0,Abnormality of extrapyramidal motor function,11598,10333,7.547578193455149e-6,0,0,0.0024135933577910792,<,32.65434025647035
HP:0002086,996,1484,Abnormality of the respiratory system,10114,9362,1.0900547981380306e-10,1.3791514892269527,0.1279530953612692,0.0961575593743966,<,52.01577741701438
HP:0002087,181,82,Abnormality of the upper respiratory tract,11516,10177,1.7181985341523307e-9,0.40037725019416087,0.007070184514571478,0.017474415910407416,<,47.225277363873815
HP:0002088,95,93,Abnormal lung morphology,11505,10263,1,0.8732733803159043,0.00801862390067253,0.009171654759606102,>,1.6861068364847678
HP:0002093,2,81,Respiratory insufficiency,11517,10356,2.914625930639724e-17,36.4146836851794,0.006983962752198655,1.9308746862328635e-4,<,78.30723944309814
HP:0002094,222,546,Dyspnea,11052,10136,1.0395096858558726e-22,2.255409137535321,0.0470770822555613,0.021432709017184786,<,100.09825657935723
HP:0002098,111,273,Respiratory distress,11325,10247,2.2067167136885768e-10,2.2251744369590614,0.02353854112778065,0.010716354508592393,<,50.79058440314433
HP:0002099,0,3,Asthma,11595,10358,1,Inf,2.586652871184687e-4,0,>,2.3919306458930385
HP:0002103,4,3,Abnormal pleura morphology,11595,10354,1,0.6697461440262162,2.586652871184687e-4,3.861749372465727e-4,>,0.5856151354453478
HP:0002104,265,318,Apnea,11280,10093,1,1.0737479939879564,0.027418520434557683,0.02558408959258544,>,1.5881904328388605
HP:0002105,9,0,Hemoptysis,11598,10349,1,0,0,8.688936088047886e-4,>,11.749173979688273
HP:0002118,181,183,Abnormal cerebral ventricle morphology,11415,10177,1,0.9014023495857668,0.01577858251422659,0.017474415910407416,>,1.8701964844103174
HP:0002119,36,0,Ventriculomegaly,11598,10322,1.9117559967116766e-9,0,0,0.0034755744352191545,<,47.03984089607757
HP:0002143,49,8,Abnormality of the spinal cord,11590,10309,1.7054071769693523e-6,0.14523516034378137,6.897740989825832e-4,0.0047306429812705155,<,35.23825839535625
HP:0002150,0,14,Hypercalciuria,11584,10358,0.17395901717393558,Inf,0.0012071046732195206,0,<,15.203782959264034
HP:0002153,5,34,Hyperkalemia,11564,10353,0.0080296124421283515,6.087450065898417,0.0029315399206759785,4.8271867155821587e-4,<,20.54679240425389
HP:0002156,1,0,Homocystinuria,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0002167,149,118,Neurological speech impairment,11480,10209,1,0.7042830981561816,0.010174167959993102,0.014385016412434833,>,9.064438720827718
HP:0002170,56,1,Intracranial hemorrhage,11597,10302,1.667993402984525e-14,0.015870025779999856,8.62217623728229e-5,0.0054064491214520175,<,67.27679342605691
HP:0002180,22,51,Neurodegeneration,11547,10336,1,2.0749333625148654,0.004397309881013968,0.0021239621548561497,>,9.390031824972978
HP:0002181,2,4,Cerebral edema,11594,10356,1,1.7863893954163057,3.448870494912916e-4,1.9308746862328635e-4,>,0.6434988177862457
HP:0002196,0,4,Myelopathy,11594,10358,1,Inf,3.448870494912916e-4,0,>,3.5798771295563303
HP:0002198,36,0,Dilated fourth ventricle,11598,10322,1.9117559967116766e-9,0,0,0.0034755744352191545,<,47.03984089607757
HP:0002202,4,3,Pleural effusion,11595,10354,1,0.6697461440262162,2.586652871184687e-4,3.861749372465727e-4,>,0.5856151354453478
HP:0002239,38,42,Gastrointestinal hemorrhage,11556,10320,1,0.9870459644016157,0.0036213140196585617,0.0036686619038424407,>,-0
HP:0002240,0,2,Hepatomegaly,11596,10358,1,Inf,1.724435247456458e-4,0,>,1.198666511988831
HP:0002242,162,22,Abnormal intestine morphology,11576,10196,1.8708335536462369e-28,0.11962449131816852,0.0018968787722021038,0.015640084958486195,<,123.07743013889265
HP:0002244,1,0,Abnormality of the small intestine,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0002245,1,0,Meckel diverticulum,11598,10357,1,0,0,9.654373431164318e-5,>,1.3051092617108087
HP:0002248,4,16,Hematemesis,11582,10354,1,3.575557597260165,0.0013795481979651664,3.861749372465727e-4,>,6.588665993567487
